,0,1
0,NIKE,0.08078602620087352
1,THE NORTH FACE,0.07096069868995648
2,Champion,0.06004366812227087
3,STUSSY,0.0534934497816595
4,VANS,0.03930131004366821
5,LBC,0.03602620087336252
6,Reebok,0.03275109170305684
7,patagonia,0.031659388646288276
8,Supreme ,0.030567685589519715
9,adidas originals,0.030567685589519715
10,no brand,0.027292576419214034
11,Ciaopanic,0.02401746724890835
12,adidas,0.02401746724890835
13,CONVERSE,0.01746724890829698
14,WTAPS,0.01746724890829698
15,FREAK'S STORE,0.01637554585152842
16,NEW ERA,0.01637554585152842
17,Dickies,0.01637554585152842
18,nano・universe,0.01637554585152842
19,Levi's,0.012008733624454175
20,THE NORTH FACE PURPLE LABEL,0.012008733624454175
21,Lee,0.010917030567685612
22,THRASHER,0.009825327510917052
23,GANRYU,0.009825327510917052
24,Nudie Jeans,0.009825327510917052
25,SENSE OF PLACE by URBAN RESEARCH,0.009825327510917052
26,Ray-Ban,0.009825327510917052
27,SATURDAYS SURF NYC,0.00873362445414849
28,GU,0.00873362445414849
29,Lui's,0.007641921397379929
30,ZARA,0.007641921397379929
31,VOLCOM,0.007641921397379929
32,Gramicci,0.007641921397379929
33,IL BISONTE,0.007641921397379929
34,Stussy Women,0.006550218340611367
35,glamb,0.005458515283842806
36,Church's,0.005458515283842806
37,NEIGHBORHOOD,0.005458515283842806
38,B:MING by BEAMS,0.005458515283842806
39,MONKEY TIME,0.005458515283842806
40,KEEN,0.004366812227074245
41,SEIKO,0.004366812227074245
42,EDIFICE,0.004366812227074245
43,RAF SIMONS,0.004366812227074245
44,Burner,0.004366812227074245
45,ALPHA,0.004366812227074245
46,DELUXE,0.0032751091703056836
47,BEAUTY&YOUTH UNITED ARROWS,0.0032751091703056836
48,HUF,0.0032751091703056836
49,Johnbull Private labo,0.0032751091703056836
50,DEUS EX MACHINA,0.0032751091703056836
51,HELLY HANSEN,0.0032751091703056836
52,N.HOOLYWOOD,0.0032751091703056836
53,and it_,0.0032751091703056836
54,AG,0.0032751091703056836
55,WHO'S WHO gallery,0.0032751091703056836
56,HARE,0.0032751091703056836
57,NEW YORK HAT,0.0032751091703056836
58,adidas SB,0.0032751091703056836
59,CANADA GOOSE,0.0021834061135371226
60,NIXON,0.0021834061135371226
61,NAVAJO,0.0021834061135371226
62,LAPUAN KANKURIT,0.0021834061135371226
63,beats. by dr.dre,0.0021834061135371226
64,MXP,0.0021834061135371226
65,Crisp,0.0021834061135371226
66,DUVETICA,0.0021834061135371226
67,VOTE MAKE NEW CLOTHES,0.0021834061135371226
68,UNDEFEATED ,0.0021834061135371226
69,O-NINE,0.0021834061135371226
70,SAAD,0.0021834061135371226
71,Alpha Industries,0.0021834061135371226
72,BEN DAVIS/PROJECT LINE,0.0021834061135371226
73,WEGO,0.0021834061135371226
74,Janiss,0.0021834061135371226
75,BEN DAVIS,0.0021834061135371226
76,JAM HOME MADE,0.0021834061135371226
77,ELECTRIC,0.0021834061135371226
78,BRIXTON,0.0021834061135371226
79,NEW BALANCE,0.0021834061135371226
80,Stampd' LA,0.0021834061135371226
81,Borsalino,0.0021834061135371226
82,MORT　PARIS,0.0010917030567685613
83,EMILIANO RINALDI,0.0010917030567685613
84,GILDAN,0.0010917030567685613
85,UNDER ARMOUR,0.0010917030567685613
86,Emerica,0.0010917030567685613
87,D&G,0.0010917030567685613
88,polka dot,0.0010917030567685613
89,BEYOND,0.0010917030567685613
90,430,0.0010917030567685613
91,Tart Optical,0.0010917030567685613
92,SAINT LAURENT PARIS,0.0010917030567685613
93,CHILD CHAMP,0.0010917030567685613
94,Village Vanguard,0.0010917030567685613
95,AZS,0.0010917030567685613
96,BEN DAVIS ORIGINALS,0.0010917030567685613
97,lideal,0.0010917030567685613
98,Band of Outsiders,0.0010917030567685613
99,Carven,0.0010917030567685613
100,Ivanka Trump,0.0010917030567685613
101,ISAMUKATAYAMA BACKLASH,0.0010917030567685613
102,POLeR,0.0010917030567685613
103,AND TEMA,0.0010917030567685613
104,BARNS OUTFITTERS,0.0010917030567685613
105,Swatch,0.0010917030567685613
106,DENIM BY VANQUISH & FRAGMENT,0.0010917030567685613
107,JULIEN DAVID,0.0010917030567685613
108,PISTOLERO,0.0010917030567685613
109,THE PARK・ING GINZA,0.0010917030567685613
110,EWING,0.0010917030567685613
111,CHEANEY,0.0010917030567685613
112,LONGINES,0.0010917030567685613
113,AQUA SILVER,0.0010917030567685613
114,レイバン(Ray-Ban),0.0010917030567685613
115,ACRONYM,0.0010917030567685613
116,Noritake,0.0010917030567685613
117,XLARGE,0.0010917030567685613
118,24SURF_,0.0010917030567685613
119,LAURA DI MAGGIO,0.0010917030567685613
120,Snugpak,0.0010917030567685613
121,atmos/atmos girls,0.0010917030567685613
122,BROWNS GENERAL STORE,0.0010917030567685613
123,NAUGHTIAM,0.0010917030567685613
124,VII&CO,0.0010917030567685613
125,REAL CUBE,0.0010917030567685613
126,La Maison de Lyllis,0.0010917030567685613
127,FRANKLIN&MARSHALL,0.0010917030567685613
128,kiryuyrik,0.0010917030567685613
129,RING JACKET,0.0010917030567685613
130,47 Brand,0.0010917030567685613
131,ASICS,0.0010917030567685613
132,FPAR,0.0010917030567685613
133,DESCENDANT,0.0010917030567685613
134,VIVIFY,0.0010917030567685613
135,CRIMINAL,0.0010917030567685613
136,KLATTERMUSEN,0.0010917030567685613
137,SANTA CRUZ,0.0010917030567685613
138,SOLMATE SOCKS,0.0010917030567685613
139,Goodwear,0.0010917030567685613
140,VISVIM,0.0010917030567685613
141,loaf,0.0010917030567685613
